SrcIP,TotalFlows,SynFreq,AckFreq,FinFreq,RstFreq,PshFreq,UrgFreq,SrcPortEntropy,DestPortEntropy,DestIPEntropy,FlagEntropy,AggregatedLabel
82.243.180.121,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0
166.137.13.234,6,1.0,1.0,1.0,0.8333333333333334,0.16666666666666666,0.0,2.584962500721156,1.584962500721156,-0.0,1.9182958340544896,0
119.152.48.132,3,1.0,1.0,1.0,0.0,1.0,0.0,1.584962500721156,-0.0,-0.0,-0.0,0
83.149.9.157,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.584962500721156,1.584962500721156,-0.0,0.9182958340544896,0
90.204.136.185,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
90.204.52.189,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,0
190.53.161.73,5,1.0,1.0,0.0,1.0,0.0,0.0,2.321928094887362,-0.0,-0.0,-0.0,0
76.178.196.175,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
62.135.62.13,4,1.0,1.0,0.5,1.0,0.5,0.0,2.0,1.5,-0.0,1.0,0
97.127.100.192,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0
83.86.140.79,6,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,2.584962500721156,1.2516291673878228,-0.0,0.9182958340544896,0
114.41.5.245,1,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
92.240.249.122,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,1.0,0
41.155.104.13,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
93.97.99.222,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0
41.239.61.153,4,1.0,1.0,0.75,0.25,0.75,0.0,2.0,-0.0,-0.0,0.8112781244591328,0
41.236.197.153,4,1.0,1.0,0.75,0.75,0.75,0.0,2.0,1.5,-0.0,1.5,0
119.63.196.46,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
186.255.87.38,2,1.0,1.0,0.5,1.0,0.5,0.0,1.0,-0.0,-0.0,1.0,0
166.137.139.52,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.584962500721156,1.584962500721156,-0.0,1.584962500721156,0
41.238.153.15,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
184.179.108.226,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0
87.143.94.111,3,1.0,1.0,1.0,0.0,1.0,0.0,1.584962500721156,-0.0,-0.0,-0.0,0
201.27.201.198,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
151.28.202.241,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
46.135.89.9,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,1.0,0
24.74.214.167,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
212.183.197.67,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0
41.133.214.173,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
112.193.122.61,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
121.29.177.186,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
81.246.87.244,3,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.584962500721156,-0.0,-0.0,0.9182958340544896,0
158.197.192.228,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
110.17.219.199,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
90.164.208.157,10,1.0,1.0,1.0,0.0,1.0,0.0,3.321928094887362,-0.0,-0.0,-0.0,0
87.109.183.120,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
125.39.53.22,3,1.0,1.0,1.0,0.0,1.0,0.0,1.584962500721156,-0.0,-0.0,-0.0,0
81.231.58.102,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0
121.29.179.78,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
41.67.69.173,3,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.584962500721156,1.584962500721156,-0.0,0.9182958340544896,0
83.149.9.224,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
134.155.99.71,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
94.141.81.41,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
94.202.63.210,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
78.181.132.195,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
94.230.44.75,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
90.176.45.186,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0
92.40.254.8,4,1.0,1.0,0.0,0.5,0.0,0.0,1.5,1.5,-0.0,1.0,0
64.126.7.66,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
131.193.40.55,4,1.0,1.0,1.0,0.0,1.0,0.0,2.0,-0.0,-0.0,-0.0,0
90.19.210.226,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0
188.51.17.95,1,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
209.85.216.33,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
95.135.118.211,1,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
190.137.118.135,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
2.50.200.148,3,1.0,1.0,1.0,0.0,1.0,0.0,1.584962500721156,-0.0,-0.0,-0.0,0
114.43.236.151,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
94.98.214.73,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
119.63.196.108,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.584962500721156,-0.0,0.9182958340544896,0.9182958340544896,0
119.63.196.117,3,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.584962500721156,-0.0,1.584962500721156,0.9182958340544896,0
81.218.171.93,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
130.63.188.201,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
86.49.105.42,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0
189.119.52.11,2,1.0,1.0,0.5,0.5,1.0,0.0,1.0,-0.0,-0.0,1.0,0
79.171.48.31,3,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.584962500721156,1.584962500721156,-0.0,1.584962500721156,0
134.134.137.73,3,1.0,1.0,1.0,1.0,1.0,0.0,1.584962500721156,-0.0,-0.0,-0.0,0
94.230.156.1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0
79.149.141.242,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
65.52.110.145,9,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,3.169925001442312,-0.0,1.974937501201927,0.9182958340544896,0
114.161.5.173,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
188.146.148.48,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
82.110.77.162,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
85.162.150.245,1,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
151.51.98.0,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
94.178.226.149,1,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
79.2.89.57,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
196.217.48.33,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
67.158.38.86,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
82.33.106.52,6,1.0,1.0,1.0,0.5,1.0,0.0,2.584962500721156,1.584962500721156,-0.0,1.4591479170272448,0
192.87.224.62,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
46.126.198.243,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
87.69.56.253,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
212.5.131.209,19,1.0,1.0,0.6842105263157895,0.42105263157894735,0.6842105263157895,0.0,4.247927513443583,1.5810309627563695,-0.0,1.7863012011716395,0
87.21.64.29,4,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,-0.0,-0.0,0
90.169.129.130,5,1.0,1.0,1.0,0.6,1.0,0.0,2.321928094887362,1.3709505944546687,-0.0,0.9709505944546686,0
81.52.143.33,16,1.0,0.9375,0.9375,0.0,0.9375,0.0,4.0,-0.0,1.4237949406953985,0.3372900666170139,0
77.245.6.246,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0
65.52.108.13,11,1.0,1.0,0.09090909090909091,0.9090909090909091,1.0,0.0,3.459431618637298,-0.0,2.0403733936884962,0.4394969869215134,0
79.36.60.112,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
85.3.182.213,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
93.81.126.152,1,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
24.126.5.158,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
189.210.90.230,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
79.162.194.19,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
81.132.162.219,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
89.176.222.215,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
86.42.74.161,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0
79.53.195.136,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
77.48.12.159,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
92.40.190.216,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
82.123.158.231,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
41.95.10.58,4,1.0,1.0,1.0,0.75,1.0,0.0,2.0,1.5,-0.0,0.8112781244591328,0
94.66.217.38,1,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
83.115.179.112,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
41.101.92.242,3,1.0,1.0,0.0,1.0,0.0,0.0,1.584962500721156,1.584962500721156,-0.0,0.9182958340544896,0
193.85.145.197,22,1.0,1.0,1.0,0.045454545454545456,1.0,0.0,4.459431618637295,-0.0,0.9940302114769565,0.26676498780302604,0
189.41.190.155,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
80.89.75.48,3,1.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,1.584962500721156,-0.0,-0.0,0
217.170.97.146,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
178.73.222.231,18,1.0,1.0,1.0,0.0,1.0,0.0,4.169925001442312,-0.0,1.224394445405986,-0.0,0
91.123.175.4,6,1.0,0.0,0.0,0.0,0.0,0.0,2.584962500721156,1.2516291673878228,-0.0,-0.0,0
87.201.164.159,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
72.51.203.86,9,1.0,1.0,1.0,0.0,1.0,0.0,3.169925001442312,-0.0,-0.0,-0.0,0
81.201.60.169,3,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,1.584962500721156,-0.0,-0.0,0.9182958340544896,0
41.249.63.104,3,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.584962500721156,-0.0,-0.0,0.9182958340544896,0
68.36.177.132,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
62.24.75.118,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
41.82.151.137,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
197.169.152.48,4,1.0,1.0,0.75,0.5,0.75,0.0,2.0,-0.0,-0.0,1.5,0
141.213.15.245,6,1.0,1.0,1.0,0.0,1.0,0.0,2.584962500721156,-0.0,-0.0,-0.0,0
62.228.66.38,6,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,2.584962500721156,1.2516291673878228,-0.0,1.2516291673878228,0
94.67.220.114,1,1.0,1.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
209.85.220.131,4,1.0,1.0,1.0,1.0,1.0,0.0,2.0,-0.0,-0.0,-0.0,0
62.182.15.2,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
31.217.26.64,3,1.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,1.584962500721156,-0.0,-0.0,0
188.134.45.78,3,1.0,1.0,0.0,1.0,0.0,0.0,1.584962500721156,-0.0,-0.0,-0.0,0
24.224.249.167,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0
207.46.204.195,15,1.0,1.0,0.0,1.0,1.0,0.0,3.906890595608518,-0.0,1.8892464285091581,-0.0,0
98.230.246.133,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0
8.10.7.131,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
137.224.233.28,8,1.0,0.5,0.375,0.125,0.5,0.0,3.0,1.061278124459133,-0.0,1.4056390622295665,0
109.129.221.84,1,1.0,1.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
200.49.162.58,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.584962500721156,1.584962500721156,-0.0,0.9182958340544896,0
202.81.69.134,2,1.0,1.0,0.5,0.5,0.5,0.0,1.0,-0.0,-0.0,1.0,0
87.60.166.116,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
71.28.106.54,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
65.88.88.175,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
188.161.171.41,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
92.52.39.216,6,0.5,1.0,1.0,0.5,0.5,0.0,2.584962500721156,-0.0,-0.0,1.0,0
64.32.11.15,7,1.0,1.0,0.0,0.42857142857142855,0.0,0.0,-0.0,1.8423709931771084,2.807354922057604,0.9852281360342516,0
121.0.142.83,2,1.0,0.5,0.0,0.5,0.0,0.0,-0.0,-0.0,1.0,1.0,0
94.125.148.126,2,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,-0.0,1.0,0
193.252.149.15,16,1.0,1.0,0.875,0.125,1.0,0.0,4.0,-0.0,0.954434002924965,0.5435644431995964,0
41.93.141.220,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
189.79.45.45,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
83.149.8.161,3,1.0,1.0,0.0,1.0,0.0,0.0,1.584962500721156,1.584962500721156,-0.0,-0.0,0
2.66.211.187,3,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,1.584962500721156,1.584962500721156,-0.0,0.9182958340544896,0
80.184.93.147,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
178.93.50.154,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
90.172.15.135,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
119.160.126.99,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
201.79.191.163,3,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,-0.0,0.9182958340544896,0.9182958340544896,0
176.45.33.79,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0
178.129.91.193,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
74.179.178.254,6,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,2.584962500721156,-0.0,-0.0,0.6500224216483541,0
109.116.129.135,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
198.53.55.40,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
178.2.183.101,8,1.0,1.0,1.0,0.125,1.0,0.0,3.0,-0.0,-0.0,0.5435644431995964,0
79.185.69.6,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.584962500721156,1.584962500721156,-0.0,0.9182958340544896,0
80.235.67.101,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
119.160.126.107,4,1.0,1.0,1.0,0.75,1.0,0.0,2.0,-0.0,-0.0,0.8112781244591328,0
151.76.33.13,3,1.0,1.0,0.0,0.0,0.0,0.0,1.584962500721156,1.584962500721156,-0.0,-0.0,0
192.55.54.40,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0
178.167.149.206,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
178.139.241.188,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.584962500721156,1.584962500721156,-0.0,0.9182958340544896,0
77.116.247.247,7,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,2.807354922057604,1.1488348542809166,-0.0,0.5916727785823275,0
78.191.141.185,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
194.24.138.20,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
93.137.172.231,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
66.249.71.142,8,1.0,1.0,1.0,0.0,1.0,0.0,3.0,-0.0,0.5435644431995964,-0.0,0
83.50.164.154,5,1.0,0.2,0.2,0.0,0.2,0.0,2.321928094887362,1.3709505944546687,-0.0,0.7219280948873623,0
85.130.45.22,2,1.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,-0.0,1.0,0
65.49.14.88,2,1.0,0.5,0.5,0.0,0.5,0.0,1.0,-0.0,-0.0,1.0,0
76.103.100.202,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
83.231.15.83,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
82.38.161.110,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
90.229.225.152,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
119.160.126.105,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
177.19.58.132,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
79.143.104.250,2,1.0,1.0,0.5,0.0,0.5,0.0,1.0,-0.0,-0.0,1.0,0
209.151.162.70,40,1.0,0.0,0.0,0.0,0.0,0.0,5.271928094887364,-0.0,-0.0,-0.0,0
208.88.136.10,5,1.0,0.2,0.2,0.0,0.2,0.0,2.321928094887362,1.3709505944546687,-0.0,0.7219280948873623,0
186.221.138.216,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
74.105.96.164,3,1.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,-0.0,-0.0,-0.0,0
128.102.111.16,1,1.0,1.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
84.245.95.79,4,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,-0.0,-0.0,0
178.169.52.58,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,1.0,-0.0,0
68.173.10.247,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0
109.230.217.26,33,1.0,0.0,0.0,0.0,0.0,0.0,5.044394119358456,-0.0,-0.0,-0.0,0
119.160.126.104,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
46.135.136.248,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,1.0,0
86.52.123.247,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
81.153.242.36,4,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.5,-0.0,-0.0,0
80.11.234.106,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
200.146.225.145,4,1.0,1.0,1.0,0.0,1.0,0.0,2.0,-0.0,-0.0,-0.0,0
92.29.234.185,3,1.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,1.584962500721156,-0.0,-0.0,0
119.160.126.108,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
46.4.88.200,4,1.0,1.0,1.0,0.0,1.0,0.0,2.0,-0.0,0.8112781244591328,-0.0,0
94.112.143.201,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
83.5.138.19,4,1.0,1.0,1.0,0.0,1.0,0.0,2.0,-0.0,-0.0,-0.0,0
196.201.51.19,4,1.0,1.0,1.0,0.5,1.0,0.0,2.0,0.8112781244591328,-0.0,1.0,0
88.101.183.147,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0
41.218.193.224,6,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,2.584962500721156,1.0,-0.0,0.9182958340544896,0
71.17.21.188,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
65.127.84.74,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
151.48.36.118,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
202.160.178.64,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
202.69.83.92,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
129.97.120.183,4,1.0,1.0,1.0,0.0,0.75,0.0,2.0,-0.0,-0.0,0.8112781244591328,0
89.216.142.111,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.584962500721156,0.9182958340544896,-0.0,1.584962500721156,0
217.233.25.142,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
80.231.195.246,19,1.0,1.0,0.8421052631578947,0.7368421052631579,0.9473684210526315,0.0,4.247927513443583,1.9312952802328744,0.9494520153879484,2.2470847539170844,0
85.3.215.37,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
46.191.33.30,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
41.105.95.166,3,1.0,1.0,1.0,0.0,1.0,0.0,1.584962500721156,0.9182958340544896,-0.0,-0.0,0
188.123.232.170,1,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
199.15.234.224,16,1.0,1.0,1.0,0.0,1.0,0.0,4.0,-0.0,-0.0,-0.0,0
68.19.3.157,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
88.102.136.139,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
46.31.24.7,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
147.32.87.221,9,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,3.169925001442312,0.9182958340544896,0.9182958340544896,0.9182958340544896,0
79.100.139.188,5,1.0,0.2,0.2,0.0,0.2,0.0,2.321928094887362,1.3709505944546687,-0.0,0.7219280948873623,0
41.210.20.145,2,1.0,1.0,0.5,1.0,1.0,0.0,1.0,-0.0,-0.0,1.0,0
41.102.103.169,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
151.55.228.232,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
82.194.35.211,3,1.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,-0.0,-0.0,-0.0,0
88.146.173.6,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
79.107.3.43,2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0
41.206.11.10,1,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
66.225.230.213,3,1.0,1.0,1.0,0.0,1.0,0.0,1.584962500721156,-0.0,0.9182958340544896,-0.0,0
41.206.11.7,1,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
173.234.46.64,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
85.26.234.243,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.584962500721156,1.584962500721156,-0.0,0.9182958340544896,0
94.44.54.246,1,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0
208.45.127.233,1,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
